red,green,blue,cat,alpha
201,189,203,417,0.25
201,189,203,417,0.25
200,188,200,417,0.25
199,187,197,417,0.25
196,186,195,417,0.25
194,185,190,417,0.25
192,183,188,417,0.25
191,182,185,417,0.25
191,182,183,417,0.25
190,181,182,417,0.25
188,179,180,417,0.25
187,178,179,417,0.25
186,177,180,417,0.25
187,178,181,417,0.25
188,179,184,417,0.25
189,180,185,417,0.25
192,180,184,417,0.25
192,180,184,417,0.25
191,180,186,417,0.25
189,179,187,417,0.25
184,177,185,417,0.25
178,175,186,417,0.25
175,171,185,417,0.25
172,171,185,417,0.25
171,170,188,417,0.25
164,167,184,417,0.25
163,165,186,417,0.25
161,166,186,417,0.25
158,163,185,417,0.25
152,157,179,417,0.25
149,154,176,417,0.25
149,157,180,417,0.25
142,154,180,417,0.25
135,152,178,417,0.25
131,148,178,417,0.25
121,142,173,417,0.25
112,136,172,417,0.25
104,132,171,417,0.25
99,132,175,417,0.25
96,133,178,417,0.25
91,129,178,417,0.25
86,127,179,417,0.25
85,126,180,417,0.25
84,127,182,417,0.25
82,127,184,417,0.25
82,127,184,417,0.25
79,124,183,417,0.25
76,122,181,417,0.25
75,125,184,417,0.25
74,126,184,417,0.25
75,125,184,417,0.25
75,125,184,417,0.25
75,125,184,417,0.25
75,125,184,417,0.25
76,125,184,417,0.25
76,125,184,417,0.25
78,127,186,417,0.25
78,127,186,417,0.25
79,125,185,417,0.25
79,125,185,417,0.25
80,126,186,417,0.25
80,126,186,417,0.25
81,127,187,417,0.25
83,128,187,417,0.25
84,126,186,417,0.25
86,126,185,417,0.25
85,127,185,417,0.25
86,128,186,417,0.25
84,129,186,417,0.25
82,129,185,417,0.25
82,129,185,417,0.25
79,128,184,417,0.25
77,126,182,417,0.25
78,127,183,417,0.25
82,127,184,417,0.25
83,128,185,417,0.25
85,127,185,417,0.25
85,127,185,417,0.25
86,126,185,417,0.25
82,127,184,417,0.25
78,127,186,417,0.25
75,127,185,417,0.25
72,127,184,417,0.25
71,126,183,417,0.25
71,126,182,417,0.25
71,126,182,417,0.25
71,126,182,417,0.25
72,127,183,417,0.25
73,126,180,417,0.25
75,128,182,417,0.25
79,128,184,417,0.25
82,129,185,417,0.25
84,129,184,417,0.25
86,129,184,417,0.25
86,127,183,417,0.25
86,127,181,417,0.25
90,129,184,417,0.25
91,131,183,417,0.25
91,131,183,417,0.25
92,132,184,417,0.25
94,134,185,417,0.25
95,135,186,417,0.25
97,134,186,417,0.25
98,135,187,417,0.25
95,133,182,417,0.25
96,134,183,417,0.25
99,135,183,417,0.25
99,135,183,417,0.25
97,133,181,417,0.25
96,132,180,417,0.25
98,132,180,417,0.25
97,133,181,417,0.25
95,135,186,417,0.25
95,137,185,417,0.25
100,138,187,417,0.25
101,138,183,417,0.25
103,137,182,417,0.25
108,140,181,417,0.25
113,142,184,417,0.25
118,146,185,417,0.25
117,142,182,417,0.25
117,143,180,417,0.25
119,143,181,417,0.25
122,146,184,417,0.25
123,149,186,417,0.25
122,148,185,417,0.25
119,145,182,417,0.25
115,143,182,417,0.25
115,143,183,417,0.25
110,139,181,417,0.25
104,135,179,417,0.25
100,133,178,417,0.25
99,133,179,417,0.25
97,135,182,417,0.25
96,133,185,417,0.25
93,133,184,417,0.25
89,130,182,417,0.25
91,132,184,417,0.25
93,134,186,417,0.25
94,135,187,417,0.25
94,135,187,417,0.25
93,134,186,417,0.25
92,132,183,417,0.25
90,130,182,417,0.25
90,131,185,417,0.25
90,131,187,417,0.25
90,131,185,417,0.25
90,131,185,417,0.25
90,131,185,417,0.25
90,131,185,417,0.25
91,131,183,417,0.25
91,131,183,417,0.25
93,130,183,417,0.25
93,130,183,417,0.25
93,130,182,417,0.25
91,128,180,417,0.25
91,127,179,417,0.25
91,127,179,417,0.25
93,129,181,417,0.25
96,132,184,417,0.25
93,130,182,417,0.25
95,133,182,417,0.25
98,134,182,417,0.25
99,136,180,417,0.25
104,137,178,417,0.25
108,140,178,417,0.25
115,145,181,417,0.25
120,149,183,417,0.25
124,150,183,417,0.25
125,151,184,417,0.25
124,153,187,417,0.25
124,152,189,417,0.25
121,149,188,417,0.25
117,145,185,417,0.25
112,141,185,417,0.25
106,139,184,417,0.25
95,138,183,417,0.25
89,136,182,417,0.25
86,133,179,417,0.25
85,132,178,417,0.25
86,132,181,417,0.25
87,133,182,417,0.25
86,132,181,417,0.25
86,132,181,417,0.25
88,134,184,417,0.25
87,133,183,417,0.25
87,133,185,417,0.25
87,133,185,417,0.25
87,133,185,417,0.25
87,133,185,417,0.25
86,132,184,417,0.25
86,132,184,417,0.25
90,131,183,417,0.25
91,132,184,417,0.25
92,133,185,417,0.25
93,134,186,417,0.25
93,134,186,417,0.25
93,134,186,417,0.25
93,134,186,417,0.25
92,133,185,417,0.25
90,131,183,417,0.25
91,132,184,417,0.25
92,133,185,417,0.25
92,133,185,417,0.25
90,131,183,417,0.25
90,131,183,417,0.25
91,132,184,417,0.25
92,133,185,417,0.25
92,135,188,417,0.25
91,134,187,417,0.25
89,132,185,417,0.25
89,132,185,417,0.25
91,134,187,417,0.25
91,134,187,417,0.25
89,132,185,417,0.25
88,131,184,417,0.25
89,132,185,417,0.25
89,132,185,417,0.25
89,132,185,417,0.25
89,132,185,417,0.25
89,132,185,417,0.25
89,132,185,417,0.25
89,132,185,417,0.25
89,132,185,417,0.25
88,133,188,417,0.25
88,133,188,417,0.25
88,133,188,417,0.25
87,132,187,417,0.25
87,132,187,417,0.25
86,131,186,417,0.25
86,131,186,417,0.25
86,131,186,417,0.25
85,130,185,417,0.25
85,130,185,417,0.25
85,130,185,417,0.25
84,129,184,417,0.25
84,129,184,417,0.25
83,128,183,417,0.25
83,128,183,417,0.25
82,129,183,417,0.25
80,127,183,417,0.25
78,127,183,417,0.25
77,126,182,417,0.25
77,126,182,417,0.25
76,127,182,417,0.25
75,126,181,417,0.25
74,127,181,417,0.25
74,127,181,417,0.25
76,129,183,417,0.25
76,129,183,417,0.25
73,128,182,417,0.25
73,128,182,417,0.25
71,126,180,417,0.25
69,124,178,417,0.25
68,123,177,417,0.25
67,122,176,417,0.25
199,187,201,417,0.25
199,187,199,417,0.25
198,186,198,417,0.25
197,185,195,417,0.25
195,185,193,417,0.25
193,184,189,417,0.25
192,183,186,417,0.25
191,182,185,417,0.25
187,178,179,417,0.25
186,177,178,417,0.25
185,176,177,417,0.25
183,174,175,417,0.25
183,174,177,417,0.25
181,175,177,417,0.25
184,175,180,417,0.25
185,176,181,417,0.25
188,177,181,417,0.25
189,177,181,417,0.25
187,176,182,417,0.25
185,176,181,417,0.25
181,174,182,417,0.25
178,172,182,417,0.25
173,169,183,417,0.25
171,169,183,417,0.25
172,171,187,417,0.25
166,167,185,417,0.25
163,166,185,417,0.25
164,167,186,417,0.25
161,163,184,417,0.25
154,159,179,417,0.25
153,158,178,417,0.25
154,160,182,417,0.25
147,159,183,417,0.25
142,158,183,417,0.25
137,153,179,417,0.25
128,147,177,417,0.25
119,142,176,417,0.25
111,139,178,417,0.25
106,138,179,417,0.25
104,138,184,417,0.25
95,133,182,417,0.25
90,130,181,417,0.25
85,126,180,417,0.25
81,124,179,417,0.25
79,124,181,417,0.25
79,124,181,417,0.25
78,123,182,417,0.25
76,122,181,417,0.25
74,124,183,417,0.25
73,125,183,417,0.25
73,125,183,417,0.25
74,124,183,417,0.25
74,124,183,417,0.25
74,124,183,417,0.25
74,124,183,417,0.25
75,124,183,417,0.25
77,126,185,417,0.25
77,126,185,417,0.25
76,125,184,417,0.25
78,124,184,417,0.25
79,125,185,417,0.25
80,126,186,417,0.25
80,126,186,417,0.25
82,127,186,417,0.25
84,126,186,417,0.25
85,125,184,417,0.25
85,127,185,417,0.25
85,127,185,417,0.25
83,128,185,417,0.25
82,129,185,417,0.25
79,128,184,417,0.25
79,128,184,417,0.25
77,126,182,417,0.25
78,127,183,417,0.25
81,128,184,417,0.25
83,128,185,417,0.25
85,127,185,417,0.25
85,127,185,417,0.25
86,126,185,417,0.25
82,127,184,417,0.25
78,127,186,417,0.25
75,127,185,417,0.25
72,127,184,417,0.25
72,127,184,417,0.25
71,126,182,417,0.25
71,126,182,417,0.25
72,127,183,417,0.25
72,127,183,417,0.25
73,126,180,417,0.25
75,126,181,417,0.25
78,127,183,417,0.25
82,129,185,417,0.25
83,128,183,417,0.25
85,128,183,417,0.25
86,127,183,417,0.25
85,126,180,417,0.25
90,130,182,417,0.25
91,131,183,417,0.25
91,131,183,417,0.25
93,133,185,417,0.25
94,134,185,417,0.25
95,135,186,417,0.25
98,135,187,417,0.25
98,136,185,417,0.25
96,134,183,417,0.25
97,135,184,417,0.25
99,135,183,417,0.25
98,134,182,417,0.25
96,132,180,417,0.25
95,131,179,417,0.25
98,132,180,417,0.25
97,133,181,417,0.25
97,135,184,417,0.25
97,137,186,417,0.25
100,138,185,417,0.25
102,139,184,417,0.25
105,138,181,417,0.25
109,141,182,417,0.25
116,144,184,417,0.25
121,146,186,417,0.25
124,150,187,417,0.25
125,149,185,417,0.25
125,149,185,417,0.25
127,151,187,417,0.25
129,153,189,417,0.25
127,153,188,417,0.25
126,150,188,417,0.25
123,149,186,417,0.25
119,147,187,417,0.25
114,143,185,417,0.25
107,138,182,417,0.25
103,136,179,417,0.25
101,135,181,417,0.25
99,135,183,417,0.25
97,135,184,417,0.25
94,134,185,417,0.25
92,133,185,417,0.25
93,134,186,417,0.25
95,136,188,417,0.25
96,137,189,417,0.25
96,137,189,417,0.25
95,137,187,417,0.25
94,134,185,417,0.25
93,133,184,417,0.25
90,131,185,417,0.25
90,131,187,417,0.25
90,131,185,417,0.25
90,131,185,417,0.25
90,131,185,417,0.25
90,131,185,417,0.25
91,131,183,417,0.25
91,131,183,417,0.25
92,129,182,417,0.25
92,129,182,417,0.25
92,129,181,417,0.25
90,127,179,417,0.25
90,126,178,417,0.25
90,126,178,417,0.25
92,128,180,417,0.25
95,131,183,417,0.25
96,133,185,417,0.25
97,133,183,417,0.25
97,133,181,417,0.25
100,134,179,417,0.25
103,136,177,417,0.25
109,141,179,417,0.25
119,147,184,417,0.25
125,154,186,417,0.25
130,156,189,417,0.25
131,157,190,417,0.25
131,157,192,417,0.25
128,156,193,417,0.25
125,153,192,417,0.25
121,149,189,417,0.25
115,144,186,417,0.25
110,143,188,417,0.25
98,139,185,417,0.25
91,138,184,417,0.25
87,134,180,417,0.25
85,132,178,417,0.25
86,132,181,417,0.25
86,132,181,417,0.25
86,132,181,417,0.25
85,131,180,417,0.25
87,133,183,417,0.25
87,133,183,417,0.25
87,133,185,417,0.25
87,133,185,417,0.25
87,133,185,417,0.25
87,133,185,417,0.25
87,133,185,417,0.25
90,133,186,417,0.25
90,131,183,417,0.25
91,132,184,417,0.25
92,133,185,417,0.25
93,134,186,417,0.25
