red,green,blue,cat,alpha
130,150,159,340,-0.15
130,150,159,340,-0.15
130,150,159,340,-0.15
130,150,159,340,-0.15
131,151,160,340,-0.15
132,152,161,340,-0.15
133,153,162,340,-0.15
134,154,163,340,-0.15
129,149,158,340,-0.15
130,150,159,340,-0.15
131,151,160,340,-0.15
129,149,158,340,-0.15
128,148,157,340,-0.15
127,147,156,340,-0.15
129,149,158,340,-0.15
132,150,160,340,-0.15
137,154,164,340,-0.15
140,154,165,340,-0.15
141,155,166,340,-0.15
142,156,167,340,-0.15
143,157,168,340,-0.15
144,158,169,340,-0.15
145,159,170,340,-0.15
145,159,170,340,-0.15
142,156,167,340,-0.15
142,156,167,340,-0.15
142,156,167,340,-0.15
142,156,167,340,-0.15
142,156,167,340,-0.15
142,156,167,340,-0.15
142,156,167,340,-0.15
142,156,167,340,-0.15
142,156,167,340,-0.15
142,156,167,340,-0.15
143,157,168,340,-0.15
144,158,169,340,-0.15
146,160,171,340,-0.15
147,161,172,340,-0.15
148,162,173,340,-0.15
149,163,174,340,-0.15
152,166,177,340,-0.15
152,166,177,340,-0.15
153,167,178,340,-0.15
154,168,179,340,-0.15
155,169,180,340,-0.15
155,169,180,340,-0.15
156,170,181,340,-0.15
156,170,181,340,-0.15
157,171,182,340,-0.15
157,171,182,340,-0.15
157,171,182,340,-0.15
157,171,182,340,-0.15
157,171,182,340,-0.15
156,170,181,340,-0.15
155,169,180,340,-0.15
154,168,179,340,-0.15
156,170,181,340,-0.15
156,170,181,340,-0.15
155,169,180,340,-0.15
154,168,179,340,-0.15
153,167,178,340,-0.15
153,167,178,340,-0.15
153,167,178,340,-0.15
154,168,177,340,-0.15
157,171,180,340,-0.15
156,171,178,340,-0.15
156,171,178,340,-0.15
155,170,177,340,-0.15
154,169,176,340,-0.15
153,168,175,340,-0.15
152,167,174,340,-0.15
152,167,174,340,-0.15
153,168,175,340,-0.15
153,168,175,340,-0.15
152,167,174,340,-0.15
151,166,173,340,-0.15
150,165,172,340,-0.15
149,164,171,340,-0.15
148,163,170,340,-0.15
147,162,169,340,-0.15
147,161,172,340,-0.15
147,161,172,340,-0.15
147,161,172,340,-0.15
147,161,172,340,-0.15
148,162,173,340,-0.15
150,164,175,340,-0.15
151,165,176,340,-0.15
152,166,177,340,-0.15
153,167,178,340,-0.15
153,167,178,340,-0.15
153,167,178,340,-0.15
153,167,178,340,-0.15
153,167,178,340,-0.15
153,167,178,340,-0.15
153,167,178,340,-0.15
153,167,176,340,-0.15
154,169,176,340,-0.15
154,169,174,340,-0.15
154,169,174,340,-0.15
153,168,173,340,-0.15
152,167,172,340,-0.15
151,166,171,340,-0.15
149,164,169,340,-0.15
148,163,168,340,-0.15
151,166,171,340,-0.15
151,166,171,340,-0.15
151,166,171,340,-0.15
151,166,171,340,-0.15
151,166,171,340,-0.15
151,166,171,340,-0.15
151,166,171,340,-0.15
151,166,171,340,-0.15
152,167,174,340,-0.15
151,166,173,340,-0.15
151,166,173,340,-0.15
150,165,172,340,-0.15
150,165,172,340,-0.15
151,166,173,340,-0.15
151,166,173,340,-0.15
152,167,174,340,-0.15
154,169,176,340,-0.15
154,169,176,340,-0.15
154,169,176,340,-0.15
153,168,175,340,-0.15
153,168,175,340,-0.15
153,168,175,340,-0.15
152,167,174,340,-0.15
152,167,174,340,-0.15
151,163,175,340,-0.15
151,163,175,340,-0.15
151,163,175,340,-0.15
150,162,174,340,-0.15
150,162,174,340,-0.15
150,162,174,340,-0.15
149,161,173,340,-0.15
149,161,173,340,-0.15
150,162,174,340,-0.15
150,162,174,340,-0.15
149,161,173,340,-0.15
148,160,172,340,-0.15
148,160,172,340,-0.15
149,161,173,340,-0.15
150,162,174,340,-0.15
150,162,174,340,-0.15
150,164,175,340,-0.15
150,164,175,340,-0.15
149,163,174,340,-0.15
149,163,174,340,-0.15
149,163,174,340,-0.15
149,163,174,340,-0.15
149,163,174,340,-0.15
148,162,173,340,-0.15
149,163,174,340,-0.15
150,164,175,340,-0.15
151,165,176,340,-0.15
152,166,177,340,-0.15
152,166,177,340,-0.15
152,166,177,340,-0.15
151,165,176,340,-0.15
151,165,174,340,-0.15
151,165,174,340,-0.15
151,166,173,340,-0.15
151,166,173,340,-0.15
151,166,173,340,-0.15
151,166,173,340,-0.15
151,166,173,340,-0.15
151,166,173,340,-0.15
151,166,173,340,-0.15
153,168,175,340,-0.15
153,168,175,340,-0.15
153,168,175,340,-0.15
152,167,174,340,-0.15
152,167,174,340,-0.15
151,166,173,340,-0.15
151,166,173,340,-0.15
151,166,173,340,-0.15
