red,green,blue,cat,alpha
83,152,43,7,0.05
93,162,53,7,0.05
88,157,50,7,0.05
126,195,88,7,0.05
80,149,43,7,0.05
90,159,53,7,0.05
101,168,63,7,0.05
112,179,74,7,0.05
127,192,88,7,0.05
104,170,64,7,0.05
101,167,61,7,0.05
79,145,35,7,0.05
119,183,73,7,0.05
99,163,49,7,0.05
112,176,62,7,0.05
109,176,60,7,0.05
109,176,60,7,0.05
114,183,67,7,0.05
126,194,85,7,0.05
101,168,63,7,0.05
83,149,51,7,0.05
97,163,66,7,0.05
91,155,58,7,0.05
78,143,43,7,0.05
96,159,55,7,0.05
80,143,36,7,0.05
79,143,33,7,0.05
87,151,39,7,0.05
98,160,51,7,0.05
119,181,74,7,0.05
109,170,67,7,0.05
67,128,25,7,0.05
94,151,46,7,0.05
80,139,29,7,0.05
115,180,64,7,0.05
115,185,63,7,0.05
111,182,60,7,0.05
115,189,66,7,0.05
98,169,49,7,0.05
134,203,87,7,0.05
151,217,109,7,0.05
133,196,91,7,0.05
96,158,57,7,0.05
118,183,79,7,0.05
91,163,53,7,0.05
81,158,42,7,0.05
94,178,54,7,0.05
107,189,65,7,0.05
126,196,82,7,0.05
110,176,66,7,0.05
89,156,43,7,0.05
104,171,58,7,0.05
99,166,53,7,0.05
125,192,79,7,0.05
121,188,75,7,0.05
114,181,68,7,0.05
90,157,44,7,0.05
95,162,49,7,0.05
98,164,54,7,0.05
119,185,75,7,0.05
127,193,85,7,0.05
87,153,45,7,0.05
82,148,42,7,0.05
137,203,95,7,0.05
112,179,64,7,0.05
126,193,77,7,0.05
117,184,69,7,0.05
118,185,70,7,0.05
109,175,65,7,0.05
110,176,66,7,0.05
135,201,91,7,0.05
120,186,76,7,0.05
94,160,50,7,0.05
84,150,40,7,0.05
88,155,42,7,0.05
87,154,39,7,0.05
80,147,32,7,0.05
95,163,44,7,0.05
103,171,52,7,0.05
85,153,32,7,0.05
84,149,29,7,0.05
75,140,20,7,0.05
88,153,35,7,0.05
88,153,35,7,0.05
123,190,75,7,0.05
138,205,90,7,0.05
112,179,66,7,0.05
154,221,108,7,0.05
98,167,51,7,0.05
92,161,44,7,0.05
153,224,104,7,0.05
153,225,100,7,0.05
134,206,80,7,0.05
147,220,89,7,0.05
113,186,55,7,0.05
92,164,36,7,0.05
99,169,53,7,0.05
95,165,51,7,0.05
95,165,51,7,0.05
103,174,56,7,0.05
111,182,62,7,0.05
114,186,61,7,0.05
112,184,59,7,0.05
110,182,56,7,0.05
93,164,42,7,0.05
82,153,33,7,0.05
86,156,40,7,0.05
55,125,13,7,0.05
120,189,83,7,0.05
104,172,71,7,0.05
97,165,66,7,0.05
141,212,108,7,0.05
113,187,74,7,0.05
109,186,72,7,0.05
105,176,80,7,0.05
102,174,75,7,0.05
84,157,42,7,0.05
88,161,43,7,0.05
70,138,29,7,0.05
98,165,59,7,0.05
111,174,67,7,0.05
94,158,44,7,0.05
75,137,14,7,0.05
113,173,59,7,0.05
120,174,88,7,0.05
146,198,123,7,0.05
81,132,55,7,0.05
50,107,12,7,0.05
114,183,58,7,0.05
95,169,30,7,0.05
129,203,66,7,0.05
120,193,60,7,0.05
126,198,70,7,0.05
88,160,35,7,0.05
128,199,79,7,0.05
149,219,103,7,0.05
140,210,96,7,0.05
137,207,95,7,0.05
114,183,74,7,0.05
121,190,81,7,0.05
75,145,33,7,0.05
107,177,65,7,0.05
100,170,56,7,0.05
96,165,48,7,0.05
133,202,75,7,0.05
115,182,51,7,0.05
104,171,40,7,0.05
123,190,59,7,0.05
142,208,82,7,0.05
129,195,69,7,0.05
115,181,57,7,0.05
124,190,66,7,0.05
95,160,40,7,0.05
110,175,55,7,0.05
116,181,63,7,0.05
67,132,14,7,0.05
91,155,41,7,0.05
83,147,33,7,0.05
71,135,21,7,0.05
102,167,51,7,0.05
119,186,70,7,0.05
120,188,69,7,0.05
133,201,82,7,0.05
141,209,90,7,0.05
113,181,62,7,0.05
95,163,44,7,0.05
104,172,51,7,0.05
96,164,43,7,0.05
134,202,79,7,0.05
121,189,66,7,0.05
107,175,52,7,0.05
132,200,77,7,0.05
120,189,64,7,0.05
119,188,63,7,0.05
102,171,46,7,0.05
111,180,61,7,0.05
71,142,36,7,0.05
97,169,67,7,0.05
97,165,62,7,0.05
71,140,33,7,0.05
107,173,63,7,0.05
88,155,40,7,0.05
134,197,82,7,0.05
133,197,77,7,0.05
107,171,51,7,0.05
120,186,63,7,0.05
