red,green,blue,cat,alpha
177,180,195,417,0.15
177,180,195,417,0.15
178,180,193,417,0.15
178,180,192,417,0.15
181,179,192,417,0.15
180,179,187,417,0.15
182,176,186,417,0.15
182,177,184,417,0.15
179,172,179,417,0.15
180,173,180,417,0.15
181,174,181,417,0.15
181,174,181,417,0.15
180,175,182,417,0.15
180,175,182,417,0.15
177,174,183,417,0.15
178,173,180,417,0.15
180,174,176,417,0.15
181,175,175,417,0.15
180,174,178,417,0.15
173,171,176,417,0.15
163,163,171,417,0.15
153,157,168,417,0.15
145,152,168,417,0.15
140,151,169,417,0.15
139,154,177,417,0.15
132,149,175,417,0.15
125,144,174,417,0.15
121,144,176,417,0.15
123,146,180,417,0.15
123,147,183,417,0.15
122,146,184,417,0.15
120,144,182,417,0.15
116,141,181,417,0.15
117,142,182,417,0.15
114,142,179,417,0.15
110,140,176,417,0.15
107,137,173,417,0.15
103,136,171,417,0.15
103,137,174,417,0.15
104,138,175,417,0.15
101,136,174,417,0.15
99,134,172,417,0.15
99,132,173,417,0.15
98,131,172,417,0.15
102,130,177,417,0.15
100,128,175,417,0.15
99,125,174,417,0.15
93,124,171,417,0.15
94,130,178,417,0.15
91,132,178,417,0.15
91,132,178,417,0.15
90,131,177,417,0.15
90,131,177,417,0.15
89,130,176,417,0.15
89,130,176,417,0.15
89,130,176,417,0.15
91,132,178,417,0.15
91,132,178,417,0.15
90,131,177,417,0.15
90,131,177,417,0.15
91,132,178,417,0.15
91,132,178,417,0.15
92,133,179,417,0.15
93,134,180,417,0.15
95,132,177,417,0.15
95,132,177,417,0.15
95,132,177,417,0.15
95,132,177,417,0.15
95,132,177,417,0.15
95,132,177,417,0.15
95,132,177,417,0.15
95,132,177,417,0.15
95,132,177,417,0.15
95,132,177,417,0.15
95,132,177,417,0.15
95,132,177,417,0.15
95,132,177,417,0.15
95,132,177,417,0.15
95,132,177,417,0.15
95,132,177,417,0.15
94,131,176,417,0.15
94,131,176,417,0.15
94,131,176,417,0.15
93,130,175,417,0.15
93,130,175,417,0.15
92,129,174,417,0.15
92,129,174,417,0.15
92,129,174,417,0.15
94,131,176,417,0.15
94,131,176,417,0.15
95,132,177,417,0.15
96,133,178,417,0.15
96,133,178,417,0.15
97,134,179,417,0.15
98,135,180,417,0.15
98,135,180,417,0.15
101,135,180,417,0.15
102,136,181,417,0.15
103,136,181,417,0.15
104,137,182,417,0.15
104,137,180,417,0.15
105,138,181,417,0.15
106,137,181,417,0.15
107,138,182,417,0.15
108,140,181,417,0.15
108,140,181,417,0.15
111,140,180,417,0.15
110,139,179,417,0.15
108,137,177,417,0.15
108,137,177,417,0.15
110,139,179,417,0.15
110,142,181,417,0.15
112,146,184,417,0.15
110,146,182,417,0.15
111,143,181,417,0.15
114,144,178,417,0.15
118,147,179,417,0.15
123,148,178,417,0.15
125,148,179,417,0.15
127,148,175,417,0.15
130,150,177,417,0.15
129,149,174,417,0.15
131,148,174,417,0.15
131,148,174,417,0.15
129,149,174,417,0.15
126,146,171,417,0.15
122,142,169,417,0.15
117,138,167,417,0.15
