red,green,blue,cat,alpha
152,178,201,340,-0.05
153,179,202,340,-0.05
154,180,203,340,-0.05
154,180,203,340,-0.05
154,180,203,340,-0.05
154,180,203,340,-0.05
153,179,202,340,-0.05
153,179,202,340,-0.05
149,175,198,340,-0.05
150,176,199,340,-0.05
151,177,200,340,-0.05
149,175,198,340,-0.05
148,174,197,340,-0.05
147,173,196,340,-0.05
149,175,198,340,-0.05
150,178,200,340,-0.05
155,183,204,340,-0.05
153,184,204,340,-0.05
153,184,204,340,-0.05
154,185,205,340,-0.05
155,186,206,340,-0.05
155,186,206,340,-0.05
156,187,207,340,-0.05
156,187,207,340,-0.05
154,185,205,340,-0.05
154,185,205,340,-0.05
154,185,205,340,-0.05
155,186,206,340,-0.05
155,186,206,340,-0.05
156,187,207,340,-0.05
156,187,207,340,-0.05
158,187,205,340,-0.05
159,181,202,340,-0.05
161,182,201,340,-0.05
162,183,202,340,-0.05
162,183,202,340,-0.05
163,184,203,340,-0.05
164,185,204,340,-0.05
165,186,205,340,-0.05
165,186,205,340,-0.05
171,192,211,340,-0.05
171,192,211,340,-0.05
172,193,212,340,-0.05
173,194,213,340,-0.05
174,195,214,340,-0.05
175,196,215,340,-0.05
175,196,215,340,-0.05
176,197,216,340,-0.05
174,195,214,340,-0.05
174,195,214,340,-0.05
174,195,214,340,-0.05
173,194,213,340,-0.05
173,194,213,340,-0.05
173,194,213,340,-0.05
172,193,212,340,-0.05
172,193,212,340,-0.05
171,192,211,340,-0.05
171,192,211,340,-0.05
171,192,211,340,-0.05
171,192,211,340,-0.05
171,192,211,340,-0.05
171,192,211,340,-0.05
171,192,211,340,-0.05
171,192,211,340,-0.05
174,195,212,340,-0.05
174,195,212,340,-0.05
173,194,211,340,-0.05
172,193,210,340,-0.05
172,193,210,340,-0.05
173,194,211,340,-0.05
174,195,212,340,-0.05
174,195,212,340,-0.05
173,194,211,340,-0.05
173,194,211,340,-0.05
172,193,210,340,-0.05
172,193,210,340,-0.05
171,192,209,340,-0.05
170,191,208,340,-0.05
169,190,207,340,-0.05
169,190,207,340,-0.05
168,189,208,340,-0.05
167,188,207,340,-0.05
167,188,207,340,-0.05
167,188,207,340,-0.05
168,189,208,340,-0.05
169,190,209,340,-0.05
170,191,210,340,-0.05
171,192,211,340,-0.05
174,195,214,340,-0.05
174,195,214,340,-0.05
174,195,214,340,-0.05
173,194,213,340,-0.05
173,194,213,340,-0.05
173,194,213,340,-0.05
172,193,212,340,-0.05
172,193,212,340,-0.05
174,195,214,340,-0.05
173,194,213,340,-0.05
173,194,213,340,-0.05
172,193,212,340,-0.05
171,192,211,340,-0.05
170,191,210,340,-0.05
169,190,209,340,-0.05
169,190,209,340,-0.05
171,192,211,340,-0.05
171,192,211,340,-0.05
171,192,211,340,-0.05
171,192,211,340,-0.05
171,192,211,340,-0.05
171,192,211,340,-0.05
171,192,211,340,-0.05
171,192,211,340,-0.05
171,192,209,340,-0.05
171,192,209,340,-0.05
173,194,211,340,-0.05
174,195,212,340,-0.05
174,195,212,340,-0.05
173,194,211,340,-0.05
171,192,209,340,-0.05
171,192,209,340,-0.05
173,194,211,340,-0.05
173,194,211,340,-0.05
173,194,211,340,-0.05
172,193,210,340,-0.05
172,193,210,340,-0.05
172,193,210,340,-0.05
171,192,209,340,-0.05
171,192,211,340,-0.05
170,191,212,340,-0.05
170,190,214,340,-0.05
170,190,214,340,-0.05
169,189,213,340,-0.05
169,189,213,340,-0.05
169,189,213,340,-0.05
168,188,212,340,-0.05
168,188,212,340,-0.05
169,189,213,340,-0.05
169,189,213,340,-0.05
169,189,213,340,-0.05
169,189,213,340,-0.05
169,189,213,340,-0.05
169,189,213,340,-0.05
169,189,213,340,-0.05
169,190,211,340,-0.05
167,190,208,340,-0.05
167,190,206,340,-0.05
168,191,207,340,-0.05
168,191,207,340,-0.05
168,191,207,340,-0.05
169,192,208,340,-0.05
169,192,208,340,-0.05
169,192,208,340,-0.05
168,191,207,340,-0.05
168,191,207,340,-0.05
168,191,207,340,-0.05
169,192,208,340,-0.05
169,192,208,340,-0.05
170,193,209,340,-0.05
170,193,209,340,-0.05
170,193,209,340,-0.05
172,193,212,340,-0.05
172,193,212,340,-0.05
172,193,212,340,-0.05
171,192,211,340,-0.05
171,192,211,340,-0.05
171,192,211,340,-0.05
170,191,210,340,-0.05
170,191,210,340,-0.05
172,193,212,340,-0.05
172,193,212,340,-0.05
172,193,212,340,-0.05
172,193,212,340,-0.05
172,193,212,340,-0.05
172,193,212,340,-0.05
172,193,212,340,-0.05
172,193,212,340,-0.05
170,191,210,340,-0.05
170,191,210,340,-0.05
170,191,210,340,-0.05
170,191,210,340,-0.05
170,191,210,340,-0.05
170,191,210,340,-0.05
170,191,210,340,-0.05
170,191,210,340,-0.05
172,193,212,340,-0.05
171,192,211,340,-0.05
171,192,211,340,-0.05
170,191,210,340,-0.05
170,191,210,340,-0.05
171,192,211,340,-0.05
171,192,211,340,-0.05
172,193,212,340,-0.05
170,191,210,340,-0.05
170,191,210,340,-0.05
170,191,210,340,-0.05
170,191,210,340,-0.05
170,191,210,340,-0.05
170,191,210,340,-0.05
170,191,210,340,-0.05
170,191,210,340,-0.05
170,191,210,340,-0.05
171,192,211,340,-0.05
171,192,211,340,-0.05
171,192,211,340,-0.05
171,192,211,340,-0.05
170,191,210,340,-0.05
169,190,209,340,-0.05
168,189,208,340,-0.05
170,191,210,340,-0.05
170,191,210,340,-0.05
170,191,210,340,-0.05
170,191,210,340,-0.05
170,191,210,340,-0.05
170,191,210,340,-0.05
170,191,210,340,-0.05
170,191,210,340,-0.05
171,192,211,340,-0.05
171,192,211,340,-0.05
171,192,211,340,-0.05
171,192,211,340,-0.05
171,192,211,340,-0.05
171,192,211,340,-0.05
171,192,211,340,-0.05
171,192,211,340,-0.05
170,192,213,340,-0.05
171,193,214,340,-0.05
172,194,215,340,-0.05
173,195,216,340,-0.05
173,195,216,340,-0.05
173,195,216,340,-0.05
173,195,216,340,-0.05
173,195,216,340,-0.05
176,198,219,340,-0.05
175,197,218,340,-0.05
174,196,217,340,-0.05
173,195,216,340,-0.05
173,195,216,340,-0.05
173,195,216,340,-0.05
174,196,217,340,-0.05
174,197,215,340,-0.05
175,198,216,340,-0.05
175,198,214,340,-0.05
176,199,215,340,-0.05
177,200,216,340,-0.05
178,201,217,340,-0.05
178,201,217,340,-0.05
179,202,218,340,-0.05
179,202,218,340,-0.05
178,201,217,340,-0.05
178,201,217,340,-0.05
179,202,218,340,-0.05
180,203,219,340,-0.05
180,203,219,340,-0.05
180,203,219,340,-0.05
179,202,218,340,-0.05
179,202,218,340,-0.05
151,177,200,340,-0.05
152,178,201,340,-0.05
152,178,201,340,-0.05
153,179,202,340,-0.05
152,178,201,340,-0.05
