red,green,blue,cat,alpha
78,135,40,7,0.0025
87,144,49,7,0.0025
99,156,62,7,0.0025
104,161,67,7,0.0025
95,151,60,7,0.0025
86,142,51,7,0.0025
93,147,59,7,0.0025
107,161,73,7,0.0025
122,177,86,7,0.0025
104,159,66,7,0.0025
97,150,58,7,0.0025
86,140,44,7,0.0025
115,166,71,7,0.0025
106,158,58,7,0.0025
115,167,67,7,0.0025
118,173,71,7,0.0025
98,155,52,7,0.0025
111,169,66,7,0.0025
129,187,85,7,0.0025
109,167,67,7,0.0025
90,147,50,7,0.0025
89,146,51,7,0.0025
80,136,45,7,0.0025
85,141,50,7,0.0025
86,142,53,7,0.0025
76,132,43,7,0.0025
66,122,33,7,0.0025
72,128,39,7,0.0025
96,152,61,7,0.0025
110,166,75,7,0.0025
93,150,56,7,0.0025
63,122,28,7,0.0025
85,149,55,7,0.0025
53,119,22,7,0.0025
111,173,74,7,0.0025
101,162,59,7,0.0025
128,186,84,7,0.0025
113,170,67,7,0.0025
79,133,35,7,0.0025
137,191,95,7,0.0025
143,198,105,7,0.0025
127,183,92,7,0.0025
89,148,58,7,0.0025
107,171,77,7,0.0025
82,150,51,7,0.0025
75,148,43,7,0.0025
90,164,53,7,0.0025
96,168,60,7,0.0025
117,178,83,7,0.0025
100,156,67,7,0.0025
89,145,54,7,0.0025
91,147,56,7,0.0025
97,154,60,7,0.0025
109,166,72,7,0.0025
112,169,74,7,0.0025
101,158,63,7,0.0025
79,136,39,7,0.0025
85,142,45,7,0.0025
86,143,46,7,0.0025
117,174,77,7,0.0025
121,178,83,7,0.0025
80,137,42,7,0.0025
89,146,51,7,0.0025
134,191,94,7,0.0025
98,154,53,7,0.0025
120,177,74,7,0.0025
115,171,70,7,0.0025
114,170,69,7,0.0025
103,159,62,7,0.0025
108,164,67,7,0.0025
131,186,93,7,0.0025
111,166,73,7,0.0025
91,146,53,7,0.0025
84,139,46,7,0.0025
75,130,37,7,0.0025
73,128,35,7,0.0025
82,137,43,7,0.0025
91,146,52,7,0.0025
89,145,48,7,0.0025
80,137,40,7,0.0025
70,130,32,7,0.0025
69,131,32,7,0.0025
83,143,47,7,0.0025
75,135,39,7,0.0025
113,170,76,7,0.0025
135,192,98,7,0.0025
108,163,70,7,0.0025
141,196,102,7,0.0025
84,141,46,7,0.0025
90,150,50,7,0.0025
140,201,98,7,0.0025
148,214,106,7,0.0025
127,193,83,7,0.0025
125,194,78,7,0.0025
106,177,59,7,0.0025
79,148,32,7,0.0025
92,153,50,7,0.0025
91,148,51,7,0.0025
92,149,52,7,0.0025
99,156,59,7,0.0025
106,164,64,7,0.0025
106,164,64,7,0.0025
101,159,59,7,0.0025
96,154,54,7,0.0025
90,147,52,7,0.0025
73,130,35,7,0.0025
69,125,34,7,0.0025
61,117,28,7,0.0025
116,172,85,7,0.0025
88,143,59,7,0.0025
104,159,78,7,0.0025
135,190,107,7,0.0025
100,159,69,7,0.0025
109,168,76,7,0.0025
103,161,74,7,0.0025
100,160,72,7,0.0025
88,148,62,7,0.0025
60,123,34,7,0.0025
60,123,32,7,0.0025
74,138,42,7,0.0025
94,156,59,7,0.0025
72,134,35,7,0.0025
64,123,29,7,0.0025
86,145,55,7,0.0025
102,155,77,7,0.0025
118,169,100,7,0.0025
56,101,42,7,0.0025
26,75,10,7,0.0025
91,142,65,7,0.0025
87,141,53,7,0.0025
127,182,89,7,0.0025
126,182,83,7,0.0025
126,185,79,7,0.0025
87,147,34,7,0.0025
134,197,80,7,0.0025
135,199,79,7,0.0025
124,189,71,7,0.0025
135,200,84,7,0.0025
104,170,60,7,0.0025
107,172,68,7,0.0025
68,132,35,7,0.0025
92,155,64,7,0.0025
75,139,53,7,0.0025
81,146,56,7,0.0025
113,178,74,7,0.0025
114,180,70,7,0.0025
99,163,53,7,0.0025
104,168,58,7,0.0025
131,193,82,7,0.0025
119,181,70,7,0.0025
102,161,51,7,0.0025
117,176,66,7,0.0025
85,142,37,7,0.0025
98,155,52,7,0.0025
108,163,62,7,0.0025
79,133,37,7,0.0025
77,131,37,7,0.0025
84,137,45,7,0.0025
68,118,29,7,0.0025
90,144,50,7,0.0025
103,161,59,7,0.0025
117,179,72,7,0.0025
128,190,83,7,0.0025
134,196,89,7,0.0025
116,177,73,7,0.0025
91,152,48,7,0.0025
89,150,46,7,0.0025
90,151,47,7,0.0025
129,190,87,7,0.0025
117,178,75,7,0.0025
97,158,55,7,0.0025
115,176,73,7,0.0025
103,163,63,7,0.0025
108,168,68,7,0.0025
95,155,55,7,0.0025
104,163,69,7,0.0025
80,138,61,7,0.0025
80,138,64,7,0.0025
76,134,57,7,0.0025
85,144,60,7,0.0025
105,165,75,7,0.0025
87,149,50,7,0.0025
124,187,83,7,0.0025
123,187,77,7,0.0025
105,169,57,7,0.0025
107,171,57,7,0.0025
110,174,62,7,0.0025
112,176,66,7,0.0025
114,177,70,7,0.0025
109,172,68,7,0.0025
92,154,53,7,0.0025
75,137,40,7,0.0025
110,167,73,7,0.0025
96,152,61,7,0.0025
85,142,48,7,0.0025
87,144,49,7,0.0025
92,152,54,7,0.0025
100,161,58,7,0.0025
111,174,70,7,0.0025
121,184,79,7,0.0025
117,183,75,7,0.0025
113,179,71,7,0.0025
126,194,85,7,0.0025
128,196,87,7,0.0025
140,209,102,7,0.0025
101,170,63,7,0.0025
112,181,75,7,0.0025
147,212,108,7,0.0025
82,134,34,7,0.0025
100,150,51,7,0.0025
129,179,80,7,0.0025
147,202,101,7,0.0025
124,180,81,7,0.0025
133,193,93,7,0.0025
108,170,69,7,0.0025
104,171,68,7,0.0025
97,164,61,7,0.0025
84,152,49,7,0.0025
83,151,50,7,0.0025
100,168,67,7,0.0025
117,185,84,7,0.0025
128,196,95,7,0.0025
140,206,106,7,0.0025
152,218,118,7,0.0025
107,171,74,7,0.0025
115,179,82,7,0.0025
115,179,82,7,0.0025
119,183,86,7,0.0025
134,196,99,7,0.0025
139,201,104,7,0.0025
139,201,104,7,0.0025
144,206,109,7,0.0025
123,187,90,7,0.0025
131,195,98,7,0.0025
135,201,103,7,0.0025
133,199,101,7,0.0025
112,180,81,7,0.0025
103,171,72,7,0.0025
112,182,83,7,0.0025
110,178,79,7,0.0025
119,181,84,7,0.0025
120,180,84,7,0.0025
125,184,90,7,0.0025
116,175,81,7,0.0025
93,153,63,7,0.0025
88,148,58,7,0.0025
97,157,69,7,0.0025
100,160,72,7,0.0025
99,162,71,7,0.0025
98,162,68,7,0.0025
88,154,57,7,0.0025
88,154,54,7,0.0025
111,178,75,7,0.0025
91,158,52,7,0.0025
97,164,58,7,0.0025
88,156,47,7,0.0025
73,130,35,7,0.0025
92,149,54,7,0.0025
112,169,75,7,0.0025
111,168,74,7,0.0025
92,148,57,7,0.0025
79,135,44,7,0.0025
93,147,59,7,0.0025
115,169,81,7,0.0025
106,161,70,7,0.0025
95,150,59,7,0.0025
85,138,46,7,0.0025
76,130,36,7,0.0025
94,145,50,7,0.0025
98,150,52,7,0.0025
112,164,64,7,0.0025
121,176,74,7,0.0025
113,170,67,7,0.0025
101,159,56,7,0.0025
94,152,50,7,0.0025
70,128,28,7,0.0025
67,124,27,7,0.0025
79,136,41,7,0.0025
69,125,34,7,0.0025
66,122,31,7,0.0025
66,122,33,7,0.0025
69,125,36,7,0.0025
76,132,43,7,0.0025
90,146,57,7,0.0025
104,160,69,7,0.0025
106,162,71,7,0.0025
88,145,51,7,0.0025
67,126,34,7,0.0025
91,151,61,7,0.0025
65,125,35,7,0.0025
109,169,73,7,0.0025
98,156,56,7,0.0025
109,165,64,7,0.0025
100,156,55,7,0.0025
91,146,45,7,0.0025
134,190,93,7,0.0025
128,183,90,7,0.0025
114,170,79,7,0.0025
86,146,56,7,0.0025
99,163,69,7,0.0025
87,155,56,7,0.0025
84,155,51,7,0.0025
100,173,65,7,0.0025
101,170,64,7,0.0025
85,146,51,7,0.0025
80,136,47,7,0.0025
86,142,51,7,0.0025
100,156,65,7,0.0025
108,165,71,7,0.0025
114,171,77,7,0.0025
109,166,71,7,0.0025
93,150,55,7,0.0025
100,157,60,7,0.0025
98,155,58,7,0.0025
87,144,47,7,0.0025
108,165,68,7,0.0025
113,170,75,7,0.0025
80,137,42,7,0.0025
88,145,50,7,0.0025
121,178,81,7,0.0025
105,161,60,7,0.0025
104,161,58,7,0.0025
95,151,50,7,0.0025
110,166,65,7,0.0025
113,169,72,7,0.0025
109,165,68,7,0.0025
113,168,74,7,0.0025
84,139,46,7,0.0025
54,109,16,7,0.0025
66,121,28,7,0.0025
79,134,41,7,0.0025
86,141,48,7,0.0025
89,144,50,7,0.0025
90,146,49,7,0.0025
86,142,45,7,0.0025
79,136,39,7,0.0025
72,132,34,7,0.0025
66,128,29,7,0.0025
69,129,33,7,0.0025
95,155,59,7,0.0025
128,185,91,7,0.0025
110,167,73,7,0.0025
80,135,42,7,0.0025
95,150,57,7,0.0025
79,136,41,7,0.0025
93,153,55,7,0.0025
141,202,99,7,0.0025
150,216,110,7,0.0025
136,202,92,7,0.0025
132,200,87,7,0.0025
108,179,61,7,0.0025
86,154,41,7,0.0025
79,140,37,7,0.0025
82,139,42,7,0.0025
86,143,46,7,0.0025
94,151,54,7,0.0025
99,156,59,7,0.0025
98,156,56,7,0.0025
93,151,51,7,0.0025
89,147,47,7,0.0025
73,130,33,7,0.0025
84,141,46,7,0.0025
81,138,44,7,0.0025
59,115,24,7,0.0025
94,150,63,7,0.0025
74,129,45,7,0.0025
91,146,63,7,0.0025
128,183,99,7,0.0025
113,172,80,7,0.0025
107,166,74,7,0.0025
89,148,58,7,0.0025
79,139,51,7,0.0025
71,134,45,7,0.0025
61,124,35,7,0.0025
74,138,44,7,0.0025
94,158,62,7,0.0025
86,148,51,7,0.0025
71,133,34,7,0.0025
90,150,54,7,0.0025
103,159,70,7,0.0025
115,168,90,7,0.0025
127,177,108,7,0.0025
45,90,31,7,0.0025
36,82,18,7,0.0025
52,103,24,7,0.0025
136,190,102,7,0.0025
136,191,98,7,0.0025
92,148,51,7,0.0025
97,154,51,7,0.0025
111,170,60,7,0.0025
131,191,77,7,0.0025
135,198,83,7,0.0025
126,189,74,7,0.0025
113,177,65,7,0.0025
94,157,50,7,0.0025
83,148,46,7,0.0025
83,147,51,7,0.0025
95,158,67,7,0.0025
98,160,75,7,0.0025
96,159,70,7,0.0025
87,152,50,7,0.0025
93,159,49,7,0.0025
97,160,53,7,0.0025
114,178,68,7,0.0025
137,199,90,7,0.0025
123,185,76,7,0.0025
103,162,54,7,0.0025
105,164,56,7,0.0025
109,166,61,7,0.0025
107,164,61,7,0.0025
88,142,44,7,0.0025
57,111,15,7,0.0025
61,114,22,7,0.0025
75,128,38,7,0.0025
77,127,38,7,0.0025
92,145,53,7,0.0025
89,147,45,7,0.0025
118,180,73,7,0.0025
127,188,84,7,0.0025
106,167,63,7,0.0025
82,143,39,7,0.0025
77,138,34,7,0.0025
84,145,41,7,0.0025
81,142,38,7,0.0025
82,143,40,7,0.0025
97,158,55,7,0.0025
104,165,62,7,0.0025
124,185,82,7,0.0025
108,168,68,7,0.0025
107,167,67,7,0.0025
92,152,52,7,0.0025
95,154,60,7,0.0025
94,153,73,7,0.0025
83,141,67,7,0.0025
83,141,64,7,0.0025
72,131,47,7,0.0025
78,138,48,7,0.0025
