red,green,blue,cat,alpha
64,83,51,7,-0.2
75,94,62,7,-0.2
90,110,75,7,-0.2
96,116,81,7,-0.2
85,107,71,7,-0.2
71,93,57,7,-0.2
68,93,54,7,-0.2
77,102,63,7,-0.2
83,109,70,7,-0.2
88,114,75,7,-0.2
89,117,76,7,-0.2
90,118,77,7,-0.2
95,126,84,7,-0.2
103,134,92,7,-0.2
102,133,91,7,-0.2
95,126,84,7,-0.2
101,128,85,7,-0.2
102,129,86,7,-0.2
104,133,89,7,-0.2
93,122,78,7,-0.2
73,104,60,7,-0.2
70,101,57,7,-0.2
71,102,60,7,-0.2
61,92,50,7,-0.2
64,95,54,7,-0.2
57,88,47,7,-0.2
64,90,51,7,-0.2
78,104,65,7,-0.2
87,109,73,7,-0.2
79,101,65,7,-0.2
74,94,59,7,-0.2
78,95,59,7,-0.2
90,104,69,7,-0.2
80,92,56,7,-0.2
79,93,57,7,-0.2
94,110,73,7,-0.2
100,116,77,7,-0.2
90,111,70,7,-0.2
89,110,69,7,-0.2
94,119,77,7,-0.2
107,134,89,7,-0.2
93,125,78,7,-0.2
94,126,77,7,-0.2
92,129,78,7,-0.2
78,115,64,7,-0.2
68,106,55,7,-0.2
68,108,55,7,-0.2
67,106,53,7,-0.2
85,119,68,7,-0.2
71,103,53,7,-0.2
65,97,47,7,-0.2
72,104,54,7,-0.2
78,110,60,7,-0.2
77,109,59,7,-0.2
79,111,61,7,-0.2
86,118,68,7,-0.2
73,105,55,7,-0.2
78,110,60,7,-0.2
88,120,70,7,-0.2
96,128,78,7,-0.2
95,127,77,7,-0.2
91,123,73,7,-0.2
93,125,75,7,-0.2
99,131,81,7,-0.2
101,131,79,7,-0.2
89,119,67,7,-0.2
79,109,59,7,-0.2
80,110,60,7,-0.2
90,120,70,7,-0.2
96,126,76,7,-0.2
91,120,72,7,-0.2
83,112,64,7,-0.2
62,91,43,7,-0.2
58,87,39,7,-0.2
59,88,42,7,-0.2
66,95,49,7,-0.2
74,103,57,7,-0.2
75,104,58,7,-0.2
71,100,54,7,-0.2
65,96,52,7,-0.2
51,82,40,7,-0.2
65,96,55,7,-0.2
69,97,56,7,-0.2
78,103,63,7,-0.2
97,119,80,7,-0.2
94,112,74,7,-0.2
86,102,63,7,-0.2
101,116,77,7,-0.2
90,106,67,7,-0.2
103,121,81,7,-0.2
116,139,95,7,-0.2
