red,green,blue,cat,alpha
62,93,52,7,-0.15
73,104,63,7,-0.15
89,120,78,7,-0.15
96,127,85,7,-0.15
86,117,73,7,-0.15
73,104,60,7,-0.15
73,105,58,7,-0.15
82,114,65,7,-0.15
92,124,75,7,-0.15
94,127,74,7,-0.15
93,126,73,7,-0.15
91,124,69,7,-0.15
96,129,72,7,-0.15
105,138,81,7,-0.15
105,139,79,7,-0.15
99,132,75,7,-0.15
99,132,79,7,-0.15
105,137,87,7,-0.15
112,146,95,7,-0.15
101,135,84,7,-0.15
76,113,61,7,-0.15
71,108,56,7,-0.15
74,113,60,7,-0.15
69,108,55,7,-0.15
66,105,52,7,-0.15
57,96,43,7,-0.15
59,96,44,7,-0.15
74,111,59,7,-0.15
85,119,68,7,-0.15
79,113,62,7,-0.15
73,105,55,7,-0.15
75,104,56,7,-0.15
89,114,75,7,-0.15
83,108,69,7,-0.15
75,100,60,7,-0.15
88,117,71,7,-0.15
106,139,86,7,-0.15
91,129,70,7,-0.15
82,121,58,7,-0.15
101,142,76,7,-0.15
106,148,82,7,-0.15
100,142,76,7,-0.15
103,145,82,7,-0.15
99,140,80,7,-0.15
78,119,61,7,-0.15
66,106,53,7,-0.15
72,110,59,7,-0.15
76,114,63,7,-0.15
86,124,73,7,-0.15
73,112,57,7,-0.15
65,104,49,7,-0.15
71,111,51,7,-0.15
80,120,60,7,-0.15
83,123,60,7,-0.15
82,122,59,7,-0.15
83,124,58,7,-0.15
67,108,42,7,-0.15
71,112,46,7,-0.15
84,124,62,7,-0.15
98,138,76,7,-0.15
99,138,81,7,-0.15
92,131,74,7,-0.15
93,132,79,7,-0.15
101,140,85,7,-0.15
99,134,76,7,-0.15
98,134,73,7,-0.15
85,121,60,7,-0.15
73,109,48,7,-0.15
84,119,61,7,-0.15
104,139,81,7,-0.15
103,138,80,7,-0.15
85,120,62,7,-0.15
67,102,46,7,-0.15
60,95,39,7,-0.15
58,93,37,7,-0.15
65,100,44,7,-0.15
75,110,56,7,-0.15
77,112,58,7,-0.15
71,106,52,7,-0.15
63,101,44,7,-0.15
64,104,41,7,-0.15
68,110,46,7,-0.15
67,105,44,7,-0.15
80,115,59,7,-0.15
101,131,81,7,-0.15
95,123,75,7,-0.15
96,119,77,7,-0.15
121,144,102,7,-0.15
84,107,63,7,-0.15
88,114,67,7,-0.15
115,145,95,7,-0.15
129,164,108,7,-0.15
111,151,88,7,-0.15
95,140,71,7,-0.15
79,129,56,7,-0.15
55,105,34,7,-0.15
73,117,54,7,-0.15
74,115,57,7,-0.15
73,114,58,7,-0.15
74,115,59,7,-0.15
75,116,60,7,-0.15
74,115,59,7,-0.15
72,113,57,7,-0.15
70,111,55,7,-0.15
58,98,45,7,-0.15
65,105,52,7,-0.15
59,99,46,7,-0.15
64,104,51,7,-0.15
83,123,70,7,-0.15
86,126,73,7,-0.15
90,130,78,7,-0.15
117,154,102,7,-0.15
94,125,68,7,-0.15
86,115,59,7,-0.15
90,120,68,7,-0.15
91,125,75,7,-0.15
71,109,60,7,-0.15
55,97,47,7,-0.15
59,101,51,7,-0.15
62,107,52,7,-0.15
67,112,53,7,-0.15
53,97,36,7,-0.15
68,109,49,7,-0.15
63,101,44,7,-0.15
76,108,61,7,-0.15
101,128,87,7,-0.15
74,98,66,7,-0.15
53,74,41,7,-0.15
69,92,48,7,-0.15
79,105,57,7,-0.15
92,120,69,7,-0.15
105,138,85,7,-0.15
108,146,89,7,-0.15
96,137,79,7,-0.15
96,140,79,7,-0.15
116,162,100,7,-0.15
103,148,89,7,-0.15
100,144,85,7,-0.15
87,128,72,7,-0.15
72,109,55,7,-0.15
72,104,55,7,-0.15
84,112,64,7,-0.15
90,115,73,7,-0.15
85,112,67,7,-0.15
93,125,78,7,-0.15
96,133,82,7,-0.15
92,129,77,7,-0.15
89,126,72,7,-0.15
92,131,76,7,-0.15
87,126,69,7,-0.15
82,122,62,7,-0.15
86,126,66,7,-0.15
77,118,58,7,-0.15
83,124,64,7,-0.15
72,116,57,7,-0.15
71,115,56,7,-0.15
76,119,65,7,-0.15
61,104,50,7,-0.15
56,99,46,7,-0.15
78,121,67,7,-0.15
82,127,72,7,-0.15
91,134,78,7,-0.15
113,152,95,7,-0.15
102,137,81,7,-0.15
85,115,61,7,-0.15
77,107,53,7,-0.15
68,99,42,7,-0.15
77,112,54,7,-0.15
98,139,79,7,-0.15
92,138,76,7,-0.15
89,135,71,7,-0.15
86,132,68,7,-0.15
84,126,63,7,-0.15
81,119,58,7,-0.15
87,121,61,7,-0.15
92,127,69,7,-0.15
79,118,63,7,-0.15
67,110,56,7,-0.15
67,107,55,7,-0.15
78,118,66,7,-0.15
91,127,79,7,-0.15
96,132,84,7,-0.15
108,141,94,7,-0.15
119,152,105,7,-0.15
99,133,83,7,-0.15
104,138,87,7,-0.15
104,141,89,7,-0.15
99,138,81,7,-0.15
96,135,78,7,-0.15
92,134,71,7,-0.15
84,128,65,7,-0.15
80,121,61,7,-0.15
88,125,73,7,-0.15
78,111,64,7,-0.15
73,105,56,7,-0.15
78,110,61,7,-0.15
89,118,70,7,-0.15
95,124,76,7,-0.15
103,131,83,7,-0.15
111,139,91,7,-0.15
104,134,84,7,-0.15
104,136,86,7,-0.15
116,148,98,7,-0.15
118,155,103,7,-0.15
