red,green,blue,cat,alpha
101,181,32,7,0.15
102,182,33,7,0.15
111,193,46,7,0.15
126,210,62,7,0.15
104,188,41,7,0.15
89,177,29,7,0.15
115,203,57,7,0.15
116,206,59,7,0.15
130,217,76,7,0.15
113,200,59,7,0.15
106,188,51,7,0.15
94,175,38,7,0.15
115,193,58,7,0.15
107,183,49,7,0.15
121,192,62,7,0.15
131,208,70,7,0.15
132,215,65,7,0.15
124,211,55,7,0.15
117,203,54,7,0.15
100,185,40,7,0.15
86,170,32,7,0.15
94,178,41,7,0.15
106,188,52,7,0.15
100,182,45,7,0.15
107,189,45,7,0.15
94,176,29,7,0.15
99,182,32,7,0.15
101,184,32,7,0.15
118,198,49,7,0.15
130,210,63,7,0.15
110,189,46,7,0.15
98,179,40,7,0.15
96,176,43,7,0.15
86,168,32,7,0.15
123,205,61,7,0.15
119,202,50,7,0.15
131,215,57,7,0.15
136,221,57,7,0.15
108,193,29,7,0.15
161,246,82,7,0.15
146,231,68,7,0.15
124,210,49,7,0.15
117,202,46,7,0.15
117,204,47,7,0.15
104,194,34,7,0.15
100,191,28,7,0.15
110,203,37,7,0.15
122,210,48,7,0.15
137,217,66,7,0.15
122,197,52,7,0.15
114,189,44,7,0.15
118,193,48,7,0.15
122,200,54,7,0.15
134,212,66,7,0.15
138,218,71,7,0.15
128,208,61,7,0.15
108,190,44,7,0.15
122,204,58,7,0.15
118,201,57,7,0.15
124,207,63,7,0.15
132,217,74,7,0.15
108,193,50,7,0.15
102,186,46,7,0.15
141,225,88,7,0.15
134,213,88,7,0.15
140,219,94,7,0.15
138,218,87,7,0.15
130,211,72,7,0.15
130,212,65,7,0.15
136,219,65,7,0.15
133,216,62,7,0.15
123,207,51,7,0.15
102,185,33,7,0.15
90,173,21,7,0.15
100,182,35,7,0.15
113,195,48,7,0.15
110,193,43,7,0.15
116,199,47,7,0.15
119,202,50,7,0.15
102,185,33,7,0.15
100,184,37,7,0.15
90,174,27,7,0.15
97,181,34,7,0.15
99,183,33,7,0.15
126,213,57,7,0.15
138,226,66,7,0.15
120,208,48,7,0.15
149,237,75,7,0.15
125,216,51,7,0.15
128,219,54,7,0.15
134,226,65,7,0.15
141,233,74,7,0.15
144,235,78,7,0.15
138,229,74,7,0.15
125,215,65,7,0.15
116,204,56,7,0.15
112,195,53,7,0.15
102,183,42,7,0.15
107,189,45,7,0.15
119,201,54,7,0.15
121,204,52,7,0.15
123,207,51,7,0.15
128,212,54,7,0.15
125,209,49,7,0.15
110,194,34,7,0.15
125,209,49,7,0.15
100,184,28,7,0.15
97,180,26,7,0.15
131,214,64,7,0.15
121,203,57,7,0.15
110,192,48,7,0.15
154,235,94,7,0.15
158,239,102,7,0.15
139,220,79,7,0.15
110,192,46,7,0.15
117,200,48,7,0.15
111,192,35,7,0.15
100,182,22,7,0.15
125,207,47,7,0.15
124,205,48,7,0.15
128,207,56,7,0.15
101,179,33,7,0.15
111,189,44,7,0.15
126,203,61,7,0.15
134,209,67,7,0.15
152,227,83,7,0.15
156,231,87,7,0.15
125,204,53,7,0.15
139,221,61,7,0.15
127,212,48,7,0.15
135,220,56,7,0.15
142,227,63,7,0.15
126,211,45,7,0.15
119,204,38,7,0.15
139,224,60,7,0.15
161,246,82,7,0.15
155,239,79,7,0.15
146,230,72,7,0.15
135,219,63,7,0.15
128,211,59,7,0.15
128,211,61,7,0.15
129,211,64,7,0.15
128,210,66,7,0.15
127,210,58,7,0.15
144,225,62,7,0.15
128,210,40,7,0.15
121,202,37,7,0.15
134,214,53,7,0.15
146,226,69,7,0.15
146,225,71,7,0.15
143,223,66,7,0.15
144,224,65,7,0.15
122,202,41,7,0.15
122,203,40,7,0.15
106,187,24,7,0.15
104,184,23,7,0.15
120,199,46,7,0.15
112,190,42,7,0.15
96,173,31,7,0.15
102,181,40,7,0.15
125,203,67,7,0.15
126,207,66,7,0.15
135,219,71,7,0.15
142,227,71,7,0.15
128,217,51,7,0.15
108,198,25,7,0.15
103,193,20,7,0.15
112,202,29,7,0.15
120,208,38,7,0.15
117,204,39,7,0.15
125,207,45,7,0.15
135,217,57,7,0.15
142,219,63,7,0.15
136,213,55,7,0.15
132,206,49,7,0.15
130,205,50,7,0.15
118,194,46,7,0.15
123,201,56,7,0.15
110,189,44,7,0.15
