red,green,blue,cat,alpha
123,206,38,7,0.25
122,208,37,7,0.25
126,212,41,7,0.25
127,217,41,7,0.25
122,213,34,7,0.25
115,211,26,7,0.25
122,218,33,7,0.25
131,230,43,7,0.25
134,232,47,7,0.25
129,227,44,7,0.25
124,217,40,7,0.25
121,211,38,7,0.25
122,209,42,7,0.25
129,214,51,7,0.25
141,221,64,7,0.25
147,229,67,7,0.25
145,236,57,7,0.25
133,227,43,7,0.25
121,209,35,7,0.25
111,199,29,7,0.25
110,194,34,7,0.25
114,198,40,7,0.25
122,204,44,7,0.25
126,208,46,7,0.25
118,201,33,7,0.25
116,200,27,7,0.25
113,200,25,7,0.25
117,204,27,7,0.25
121,210,32,7,0.25
122,212,36,7,0.25
119,209,34,7,0.25
113,205,36,7,0.25
113,200,43,7,0.25
118,205,48,7,0.25
122,208,45,7,0.25
122,210,38,7,0.25
131,216,37,7,0.25
142,228,43,7,0.25
152,238,53,7,0.25
154,243,57,7,0.25
148,236,53,7,0.25
131,222,41,7,0.25
128,221,42,7,0.25
130,227,49,7,0.25
123,224,42,7,0.25
118,224,38,7,0.25
120,226,38,7,0.25
117,223,29,7,0.25
122,220,23,7,0.25
117,211,13,7,0.25
116,207,18,7,0.25
125,215,31,7,0.25
138,225,50,7,0.25
142,228,55,7,0.25
141,224,56,7,0.25
139,222,54,7,0.25
135,218,48,7,0.25
129,215,44,7,0.25
125,211,42,7,0.25
130,219,51,7,0.25
135,223,61,7,0.25
123,213,55,7,0.25
124,214,64,7,0.25
148,232,92,7,0.25
169,238,119,7,0.25
165,232,116,7,0.25
161,230,105,7,0.25
161,235,98,7,0.25
162,240,92,7,0.25
156,240,80,7,0.25
144,229,65,7,0.25
131,219,49,7,0.25
105,194,24,7,0.25
106,195,25,7,0.25
114,202,32,7,0.25
126,214,42,7,0.25
135,219,46,7,0.25
136,220,44,7,0.25
141,221,44,7,0.25
143,225,52,7,0.25
120,206,47,7,0.25
117,204,48,7,0.25
122,206,48,7,0.25
130,215,51,7,0.25
140,223,55,7,0.25
144,228,54,7,0.25
151,234,56,7,0.25
156,239,59,7,0.25
160,244,62,7,0.25
162,245,65,7,0.25
160,245,66,7,0.25
157,241,67,7,0.25
153,239,68,7,0.25
150,237,70,7,0.25
142,229,64,7,0.25
133,221,51,7,0.25
126,207,27,7,0.25
127,206,26,7,0.25
128,207,36,7,0.25
133,211,49,7,0.25
137,216,62,7,0.25
139,220,66,7,0.25
136,217,63,7,0.25
130,216,55,7,0.25
134,224,51,7,0.25
118,213,33,7,0.25
108,204,18,7,0.25
109,208,21,7,0.25
116,215,34,7,0.25
125,223,48,7,0.25
136,235,66,7,0.25
151,243,80,7,0.25
166,248,88,7,0.25
159,237,75,7,0.25
143,226,58,7,0.25
130,219,41,7,0.25
118,212,27,7,0.25
113,210,17,7,0.25
124,217,25,7,0.25
134,225,34,7,0.25
136,220,36,7,0.25
136,217,37,7,0.25
142,219,43,7,0.25
152,230,56,7,0.25
154,237,61,7,0.25
147,235,55,7,0.25
142,233,52,7,0.25
141,234,55,7,0.25
147,235,65,7,0.25
149,236,71,7,0.25
150,236,75,7,0.25
147,233,74,7,0.25
145,229,73,7,0.25
148,231,77,7,0.25
159,239,88,7,0.25
167,247,96,7,0.25
167,246,95,7,0.25
163,242,89,7,0.25
159,236,80,7,0.25
154,232,71,7,0.25
150,226,65,7,0.25
146,223,57,7,0.25
142,218,50,7,0.25
138,216,45,7,0.25
144,226,53,7,0.25
134,217,51,7,0.25
131,209,64,7,0.25
143,220,82,7,0.25
161,238,98,7,0.25
167,246,92,7,0.25
155,238,58,7,0.25
139,227,29,7,0.25
124,213,7,7,0.25
117,210,7,7,0.25
118,210,23,7,0.25
121,216,38,7,0.25
118,214,44,7,0.25
110,208,33,7,0.25
106,208,21,7,0.25
110,207,30,7,0.25
144,227,87,7,0.25
145,222,92,7,0.25
146,228,84,7,0.25
153,237,79,7,0.25
151,239,65,7,0.25
140,230,44,7,0.25
130,222,25,7,0.25
127,220,18,7,0.25
118,209,8,7,0.25
120,211,12,7,0.25
129,214,23,7,0.25
143,225,39,7,0.25
156,235,55,7,0.25
161,238,60,7,0.25
157,231,58,7,0.25
147,225,51,7,0.25
134,218,42,7,0.25
132,221,43,7,0.25
128,217,39,7,0.25
117,206,28,7,0.25
109,197,23,7,0.25
112,200,26,7,0.25
127,215,43,7,0.25
141,229,57,7,0.25
156,244,74,7,0.25
149,237,67,7,0.25
143,231,61,7,0.25
140,228,58,7,0.25
133,221,49,7,0.25
122,210,38,7,0.25
117,205,33,7,0.25
118,207,37,7,0.25
119,207,43,7,0.25
122,213,47,7,0.25
133,221,51,7,0.25
141,230,52,7,0.25
149,235,48,7,0.25
151,238,45,7,0.25
154,238,39,7,0.25
153,237,37,7,0.25
144,227,31,7,0.25
142,228,35,7,0.25
144,228,46,7,0.25
145,231,58,7,0.25
146,231,68,7,0.25
144,230,77,7,0.25
149,234,87,7,0.25
155,241,92,7,0.25
138,224,63,7,0.25
134,220,51,7,0.25
135,223,51,7,0.25
142,232,56,7,0.25
143,234,55,7,0.25
131,225,43,7,0.25
